121	47.70	47.67	46.61	45.69	51.15	49.38	47.28	33.61
122	47.52	47.31	46.19	45.47	50.76	48.97	46.85	33.66
123	47.33	46.96	45.77	45.23	50.37	48.56	46.41	33.73
124	47.11	46.67	45.46	44.99	49.95	48.32	45.99	33.77
125	46.90	46.82	45.73	44.76	49.58	49.00	45.61	33.81
126	46.72	47.41	46.51	44.55	49.38	50.22	45.36	33.85
127	46.58	48.27	47.55	44.40	49.38	51.59	45.28	33.91
128	46.51	49.23	48.71	44.32	49.55	52.95	45.35	33.95
129	46.51	50.25	49.89	44.33	49.84	54.23	45.57	33.99
130	46.59	51.26	51.05	44.40	50.22	55.42	45.90	34.03
131	46.72	52.23	52.17	44.55	50.66	56.50	46.32	34.07
132	46.90	53.16	53.22	44.74	51.13	57.50	46.80	34.11
133	47.13	54.04	54.22	44.98	51.64	58.42	47.33	34.14
134	47.40	54.86	55.16	45.25	52.16	59.28	47.89	34.18
135	47.68	55.63	56.01	45.55	52.70	60.06	48.46	34.21
136	48.00	56.35	56.83	45.87	53.23	60.79	49.05	34.25
137	48.32	57.03	57.58	46.21	53.77	61.46	49.64	34.29
138	48.66	57.66	58.28	46.55	54.31	62.10	50.23	34.32
139	49.00	58.25	58.93	46.90	54.83	62.69	50.81	34.37
140	49.34	58.80	59.53	47.25	55.37	63.25	51.37	34.40
141	49.69	59.31	60.09	47.61	55.88	63.78	51.93	34.45
142	50.04	59.80	60.60	47.95	56.38	64.28	52.48	34.50
143	50.38	60.23	61.01	48.27	56.86	64.70	52.96	34.53
144	50.69	60.33	60.95	48.53	57.24	64.37	53.37	34.54
145	51.00	60.02	60.44	48.83	57.54	63.48	53.73	34.57
146	51.28	59.42	59.65	49.09	57.72	62.35	54.01	34.61
147	51.50	58.66	58.71	49.30	57.74	61.20	54.10	34.66
148	51.66	57.84	57.73	49.45	57.65	60.09	54.06	34.71
149	51.75	57.02	56.74	49.53	57.46	59.06	53.90	34.78
150	51.78	56.20	55.76	49.53	57.21	58.10	53.63	34.85
151	51.76	55.42	54.85	49.48	56.91	57.21	53.30	34.92
152	51.69	54.68	54.00	49.38	56.58	56.39	52.94	34.98
153	51.60	53.99	53.19	49.25	56.21	55.64	52.53	35.05
154	51.47	53.35	52.45	49.09	55.83	54.95	52.10	35.11
155	51.34	52.75	51.76	48.91	55.43	54.30	51.65	35.18
156	51.17	52.19	51.10	48.72	55.03	53.70	51.20	35.24
