295	50.31	48.55	46.12	46.60	49.22	47.93	45.34	39.60
296	50.12	48.41	45.99	46.41	48.95	47.74	45.15	39.55
297	49.92	48.27	45.87	46.23	48.69	47.55	44.98	39.50
298	49.74	48.13	45.74	46.04	48.45	47.36	44.82	39.45
299	49.55	48.00	45.63	45.86	48.21	47.18	44.66	39.40
300	49.37	47.87	45.51	45.69	47.99	47.02	44.50	39.35
301	49.19	47.74	45.40	45.52	47.76	46.85	44.35	39.29
302	49.00	47.64	45.32	45.32	47.51	46.81	44.18	39.21
303	48.78	47.93	45.79	45.13	47.29	47.65	44.03	39.15
304	48.59	48.65	46.76	44.97	47.22	49.05	44.01	39.09
305	48.47	49.63	48.00	44.87	47.35	50.59	44.14	39.03
306	48.40	50.74	49.34	44.85	47.67	52.11	44.43	38.98
307	48.41	51.87	50.69	44.91	48.10	53.56	44.85	38.94
308	48.50	53.00	52.01	45.04	48.62	54.89	45.38	38.89
309	48.65	54.08	53.29	45.24	49.21	56.12	46.00	38.86
310	48.86	55.10	54.49	45.49	49.83	57.27	46.66	38.82
311	49.11	56.07	55.61	45.79	50.47	58.31	47.36	38.79
312	49.40	56.98	56.66	46.12	51.13	59.29	48.09	38.76
313	49.72	57.83	57.64	46.49	51.79	60.19	48.83	38.73
314	50.05	58.62	58.56	46.87	52.46	61.03	49.57	38.71
315	50.40	59.35	59.40	47.26	53.13	61.81	50.31	38.69
316	50.76	60.05	60.19	47.66	53.79	62.55	51.04	38.68
317	51.13	60.69	60.91	48.06	54.44	63.25	51.75	38.67
318	51.51	61.30	61.59	48.47	55.07	63.90	52.44	38.66
319	51.88	61.86	62.22	48.88	55.70	64.52	53.12	38.66
320	52.26	62.40	62.81	49.29	56.32	65.11	53.77	38.67
321	52.63	62.89	63.36	49.69	56.92	65.67	54.40	38.68
322	53.01	63.37	63.87	50.09	57.51	66.20	55.02	38.70
323	53.38	63.80	64.36	50.49	58.10	66.71	55.60	38.72
324	53.75	64.22	64.80	50.88	58.66	67.19	56.17	38.75
325	54.10	64.62	65.23	51.26	59.21	67.66	56.70	38.78
326	54.46	64.99	65.62	51.65	59.74	68.12	57.22	38.83
327	54.81	65.35	65.98	52.01	60.26	68.54	57.73	38.87
328	55.17	65.69	66.33	52.37	60.77	68.95	58.20	38.92
329	55.51	66.01	66.66	52.73	61.26	69.35	58.66	38.98
330	55.84	66.31	66.97	53.08	61.74	69.72	59.09	39.04
331	56.18	66.61	67.26	53.42	62.21	70.09	59.51	39.11
332	56.51	66.89	67.55	53.75	62.66	70.45	59.92	39.18
333	56.83	67.16	67.81	54.08	63.10	70.79	60.30	39.26
334	57.14	67.41	68.06	54.39	63.53	71.12	60.67	39.34
335	57.45	67.66	68.30	54.71	63.94	71.43	61.01	39.42
336	57.75	67.90	68.53	55.02	64.35	71.74	61.35	39.51
337	58.05	68.13	68.74	55.32	64.74	72.04	61.66	39.60
338	58.35	68.35	68.95	55.61	65.12	72.32	61.97	39.69
339	58.64	68.57	69.15	55.89	65.49	72.60	62.26	39.79
340	58.92	68.78	69.34	56.17	65.85	72.86	62.55	39.89
341	59.20	68.97	69.52	56.45	66.20	73.12	62.82	39.99
342	59.47	69.17	69.68	56.71	66.53	73.36	63.08	40.09
343	59.74	69.36	69.86	56.97	66.86	73.60	63.33	40.20
344	60.01	69.55	70.03	57.23	67.17	73.84	63.57	40.31
345	60.26	69.72	70.18	57.48	67.48	74.06	63.79	40.41
346	60.52	69.89	70.33	57.73	67.78	74.29	64.02	40.52
347	60.77	70.07	70.47	57.96	68.07	74.50	64.23	40.64
348	61.01	70.23	70.61	58.20	68.36	74.71	64.43	40.75
349	61.25	70.39	70.75	58.42	68.63	74.91	64.63	40.87
350	61.49	70.55	70.88	58.64	68.90	75.10	64.81	40.99
351	61.72	70.70	70.99	58.86	69.15	75.28	64.99	41.10
352	61.92	70.78	70.93	59.00	69.34	75.26	65.08	41.18
353	62.09	70.47	70.42	59.15	69.51	74.51	65.18	41.26
354	62.25	69.79	69.49	59.28	69.57	73.31	65.18	41.35
355	62.36	68.90	68.35	59.38	69.46	71.98	65.05	41.45
356	62.43	67.91	67.15	59.40	69.22	70.65	64.80	41.54
357	62.44	66.90	65.95	59.35	68.84	69.36	64.43	41.64
358	62.38	65.91	64.79	59.25	68.40	68.16	63.99	41.72
359	62.28	64.96	63.67	59.09	67.92	67.04	63.45	41.80
360	62.13	64.07	62.63	58.88	67.38	66.00	62.87	41.89
361	61.94	63.22	61.64	58.63	66.83	65.04	62.26	41.97
362	61.72	62.42	60.71	58.36	66.25	64.14	61.63	42.04
363	61.47	61.66	59.83	58.06	65.68	63.31	60.98	42.11
364	61.21	60.97	59.03	57.74	65.08	62.51	60.33	42.18
365	60.93	60.31	58.29	57.42	64.49	61.77	59.70	42.24
366	60.64	59.69	57.58	57.09	63.90	61.08	59.06	42.31
367	60.34	59.13	56.93	56.76	63.33	60.43	58.43	42.37
368	60.03	58.59	56.32	56.44	62.76	59.83	57.82	42.43
369	59.72	58.08	55.76	56.11	62.21	59.26	57.23	42.50
370	59.42	57.61	55.24	55.79	61.66	58.70	56.66	42.55
371	59.12	57.17	54.75	55.46	61.13	58.19	56.11	42.60
372	58.81	56.75	54.31	55.14	60.61	57.70	55.58	42.64
373	58.50	56.35	53.88	54.81	60.10	57.24	55.08	42.68
374	58.20	55.98	53.49	54.51	59.60	56.78	54.58	42.71
375	57.91	55.63	53.12	54.20	59.11	56.36	54.12	42.74
376	57.62	55.30	52.78	53.89	58.64	55.95	53.66	42.76
377	57.34	54.99	52.45	53.60	58.17	55.56	53.24	42.78
378	57.06	54.69	52.14	53.31	57.72	55.18	52.84	42.79
379	56.78	54.42	51.86	53.01	57.27	54.82	52.45	42.79
380	56.51	54.15	51.59	52.73	56.84	54.47	52.07	42.78
381	56.24	53.89	51.34	52.45	56.43	54.14	51.73	42.78
382	55.98	53.65	51.10	52.18	56.03	53.82	51.38	42.77
383	55.71	53.42	50.87	51.91	55.64	53.50	51.06	42.75
384	55.45	53.19	50.65	51.65	55.27	53.21	50.74	42.74
385	55.19	52.97	50.44	51.40	54.90	52.93	50.44	42.71
386	54.95	52.76	50.24	51.16	54.54	52.65	50.16	42.69
387	54.70	52.55	50.04	50.92	54.20	52.38	49.88	42.67
388	54.46	52.36	49.86	50.67	53.86	52.11	49.62	42.62
389	54.23	52.17	49.68	50.44	53.55	51.86	49.37	42.59
390	53.99	51.98	49.50	50.20	53.23	51.63	49.13	42.56
391	53.76	51.81	49.34	49.98	52.93	51.40	48.90	42.51
392	53.54	51.64	49.20	49.76	52.63	51.17	48.68	42.48
393	53.32	51.48	49.04	49.54	52.34	50.96	48.48	42.43
394	53.11	51.33	48.89	49.34	52.05	50.74	48.29	42.39
395	52.91	51.17	48.76	49.15	51.78	50.54	48.10	42.34
396	52.71	51.02	48.63	48.96	51.52	50.34	47.91	42.29
397	52.50	50.88	48.51	48.78	51.26	50.14	47.74	42.24
398	52.30	50.73	48.39	48.60	51.01	49.96	47.57	42.19
399	52.10	50.59	48.27	48.43	50.76	49.78	47.41	42.14
400	51.91	50.46	48.16	48.26	50.54	49.61	47.25	42.08
401	51.72	50.32	48.05	48.08	50.32	49.44	47.11	42.02
402	51.49	50.22	47.96	47.85	50.05	49.42	46.90	41.93
403	51.28	50.54	48.45	47.64	49.82	50.30	46.75	41.85
404	51.09	51.28	49.44	47.48	49.76	51.71	46.73	41.78
405	50.96	52.27	50.68	47.37	49.90	53.23	46.85	41.72
406	50.90	53.38	52.00	47.33	50.21	54.74	47.14	41.66
407	50.91	54.51	53.35	47.39	50.65	56.18	47.57	41.60
408	51.00	55.62	54.66	47.51	51.17	57.49	48.10	41.55
409	51.15	56.69	55.91	47.71	51.75	58.72	48.71	41.51
410	51.36	57.71	57.10	47.96	52.36	59.84	49.37	41.47
411	51.61	58.67	58.21	48.26	53.00	60.88	50.06	41.42
